CORA,GIN-GCN,0.3334672680060134 ,0.2926016299698721 ,0.8231160311603116 ,0.8230411831041792 ,0.821273746070794 ,0.8211837182631717 ,0.3278994123274566 ,0.28420532089906464 ,0.8592920595872625 ,0.8584607710886152 ,0.8585649856498565 ,0.857479570273366 ,0.33123411234112343 ,0.28912307012068944 ,0.8559833264999316 ,0.8560195988824416 ,0.858935356020227 ,0.8584373989025214 ,0.3415744157441575 ,0.29397937772377425 ,0.7418955856225229 ,0.7400129118329665 ,0.7381604482711493 ,0.7365416962218957 ,0.3290255569222359 ,0.2849905771741538 ,0.34195025283586167 ,0.3174404949805104 ,0.4080538472051387 ,0.38815609570612075 ,0.33122044553778873 ,0.28875088326010967 ,0.3563454967883012 ,0.3405507327497584 ,0.40582889162224955 ,0.3877729484376612 ,0.33678283449501156 ,0.2943804630012795 ,0.8552275522755227 ,0.8548292251872212 ,0.8581850485171518 ,0.8578228568634094 ,0.32901462347956817 ,0.28542338534848194 ,0.7632936996036628 ,0.7626143897464501 ,0.7684802514691814 ,0.7682603231320859 ,0.33270876042093755 ,0.2933871401009877 ,0.8552248189148559 ,0.8545078295994042 ,0.8604031706983737 ,0.8597885245473005 ,0.32940139401394014 ,0.28666976610783984 ,0.83013393467268 ,0.8299873037518124 ,0.825324586579199 ,0.8253304471239451 ,
chameleon,GIN-GCN,0.6368421052631579 ,0.6370876406488144 ,0.7549153721307673 ,0.7549943824239771 ,0.7571412010201716 ,0.7570051901961296 ,0.649113146301878 ,0.6491459192246892 ,0.7584338047762579 ,0.7585257128695705 ,0.7562775330396476 ,0.7560465213071097 ,0.6446981992425999 ,0.644499365939326 ,0.7461492387356057 ,0.7458979350858708 ,0.7465916995130998 ,0.7465829140275924 ,0.6407527629646804 ,0.6401506573074462 ,0.7430906561558079 ,0.7433251269067672 ,0.7501313857330552 ,0.7504459709317276 ,0.6587564726794961 ,0.6583986088184339 ,0.7602249014607002 ,0.7598825985747492 ,0.7509602751371822 ,0.7508469190215566 ,0.6464815673545096 ,0.647211894112149 ,0.7536073112296158 ,0.7537439706330351 ,0.7571508617358375 ,0.7562685189416041 ,0.6328502975500425 ,0.6334252083277363 ,0.7382718911816988 ,0.7388453671090602 ,0.7492329391761341 ,0.7490238736899254 ,0.6289048612721231 ,0.6295115263388157 ,0.7215588530798361 ,0.7204460487428721 ,0.7307848365406908 ,0.7309591923658267 ,0.6376941803848829 ,0.6376697347482546 ,0.7514239894891414 ,0.7508831487210766 ,0.7386563876651981 ,0.7378210617242971 ,0.6442576706082387 ,0.6438358277924919 ,0.7549192364170338 ,0.7548148200322329 ,0.7478958961279851 ,0.7474440834385834 ,
CiteSeer,GIN-GCN,0.25368229675458587 ,0.2362882143155665 ,0.7460020261225081 ,0.7411232106321763 ,0.733410217446362 ,0.7279779371301911 ,0.2452729838272007 ,0.22391576607341426 ,0.7523191866565361 ,0.7475845982922955 ,0.7511279351640796 ,0.7468707380242198 ,0.2521844133289916 ,0.23104160595185025 ,0.7396984333731321 ,0.7347715073700816 ,0.7382204493650277 ,0.7332215017081096 ,0.25067296211874524 ,0.22828179328737055 ,0.7448162017439126 ,0.7397981312775881 ,0.7475179999276385 ,0.7432746297336793 ,0.2446696696696697 ,0.2245018648139701 ,0.7403035565686169 ,0.7359709348693362 ,0.7375909041571692 ,0.7326455630077544 ,0.24767900430551038 ,0.2248094111600351 ,0.734301168638518 ,0.7286000256753369 ,0.737606280979775 ,0.732256308834903 ,0.24826422808350518 ,0.22449754736575542 ,0.7574460002170845 ,0.7531273773873426 ,0.7493243243243243 ,0.7442888839257579 ,0.24558142479829229 ,0.22474982085897258 ,0.7571339411700857 ,0.7525950333324244 ,0.7523182821375591 ,0.7479064128177239 ,0.24918321936394222 ,0.23067346537124944 ,0.732806903288831 ,0.7271092314930196 ,0.7273779803900285 ,0.7215678403185003 ,0.2548771663229495 ,0.23254572135382742 ,0.689199138897934 ,0.6828008526873448 ,0.6943368066862043 ,0.6885057272751652 ,
CORA,GIN-GIN,0.4882137488041547 ,0.4764502803618149 ,0.45863605302719695 ,0.4472908714847521 ,0.5210523438567718 ,0.511344198494735 ,0.4844676780101135 ,0.4719562404426284 ,0.4556416564165642 ,0.4443842247550222 ,0.531026376930436 ,0.5197290901903682 ,0.48116167828344947 ,0.4675487952307372 ,0.4534577012436792 ,0.4423449257150397 ,0.5225133251332513 ,0.5114504675739326 ,0.4763646303129698 ,0.46717560943586856 ,0.48447587809211423 ,0.4755500148040156 ,0.5347273472734728 ,0.526483002422561 ,0.5088629219625529 ,0.4973547699076451 ,0.6824190241902419 ,0.6816022275251277 ,0.7104660379937133 ,0.7100758016706459 ,0.490407270739374 ,0.4780572843881501 ,0.45271696050293847 ,0.4419293412328093 ,0.5214240809074758 ,0.5109004440047749 ,0.4937146371463714 ,0.4813130832927306 ,0.45717507175071753 ,0.44593976332615226 ,0.5295312286456197 ,0.5189084535015218 ,0.4770930709307094 ,0.46448810049313405 ,0.4383340166735 ,0.42705868168246697 ,0.5132950662839961 ,0.5022277649289474 ,0.48153478201448685 ,0.46888812199952074 ,0.46418340850075157 ,0.4518676430470765 ,0.511459614596146 ,0.5015650305756603 ,0.47637693043597107 ,0.4626256004329489 ,0.463437201038677 ,0.45123024617933166 ,0.5247328139948066 ,0.5142321883560157 ,
chameleon,GIN-GIN,0.7303443079063296 ,0.7298427980108914 ,0.7079005332715047 ,0.7079551268316846 ,0.7342994048999151 ,0.7351652431989877 ,0.7272200324600047 ,0.7268004970527189 ,0.7123541231934463 ,0.7124069237097912 ,0.7198218564031222 ,0.719898973438397 ,0.7308215472602211 ,0.7306766943684315 ,0.7035416183630885 ,0.7038756687443302 ,0.7320871010124429 ,0.7320433441260585 ,0.731673622381946 ,0.7317930492925606 ,0.7145509699358528 ,0.7140646530017383 ,0.7250347785763969 ,0.7249872509597555 ,0.7356403122343304 ,0.7354057921056159 ,0.7171709560244223 ,0.7176004643328657 ,0.7325044439292062 ,0.7316220540429326 ,0.7255062215008887 ,0.7241376337266716 ,0.708816369116624 ,0.709156132712183 ,0.7294400649200093 ,0.7293337767221115 ,0.7299057114151016 ,0.7294214360755436 ,0.7118730195532885 ,0.7122463443632384 ,0.7220013138573306 ,0.7217242064462586 ,0.7347225442460777 ,0.7348211083337441 ,0.7088125048303578 ,0.7091394097550249 ,0.7329816832830975 ,0.732763583109888 ,0.7268432645490378 ,0.7260975117333852 ,0.7219955174279311 ,0.722213044792408 ,0.7224321817760261 ,0.7229079232025569 ,0.7281378004482573 ,0.7282942451519211 ,0.7184654919236416 ,0.7177690655991908 ,0.7338878584125512 ,0.7346280620680526 ,
CiteSeer,GIN-GIN,0.39435941966062443 ,0.3853322637867325 ,0.5440464560946489 ,0.5379850398649064 ,0.5530518470277507 ,0.5450395026065716 ,0.3829136365280944 ,0.375058232741935 ,0.48002369839719233 ,0.4763702790832244 ,0.5001519591881037 ,0.49501195555500405 ,0.387120554289229 ,0.38055524745977076 ,0.46680234451318786 ,0.459738216379073 ,0.4824270053185716 ,0.4773425536159248 ,0.3756874344223741 ,0.373195008909562 ,0.47970983031224 ,0.474503602540135 ,0.4836381562285177 ,0.4771911054338308 ,0.38174228445312786 ,0.37301112969634237 ,0.5374461811208799 ,0.530770238216615 ,0.5359157350121205 ,0.5300111811463832 ,0.39254133651724016 ,0.38721451049331657 ,0.5710924780201888 ,0.563109431192734 ,0.5722882521075292 ,0.5655320181729421 ,0.3841139332103187 ,0.3761361676147299 ,0.4941432396251673 ,0.4886538081967943 ,0.5052860089004667 ,0.5000402438985105 ,0.37993143746155794 ,0.3704676374184146 ,0.48122580411737037 ,0.4755101880622221 ,0.4932405296863128 ,0.48811070996999495 ,0.38382539165671703 ,0.3755876535220676 ,0.4992302543507363 ,0.49555695202683336 ,0.5067468070480119 ,0.5014106032689386 ,0.390745866348276 ,0.3843940808150402 ,0.504365208582076 ,0.4999665739888356 ,0.5109627699989145 ,0.5061240125824651 ,
PubMed,GIN-GCN,0.4279046684017648,0.38360820105542304,0.5778771908700499,0.5700160332395008,0.5800590561107664,0.5732610065080699,0.42968090558534866,0.386063650802427,0.574073096409088,0.5677768912492203,0.5869564825877867,0.5808447213500156,0.42678974439720774,0.3825399143586041,0.5815790678839111,0.5744697058527299,0.5798038855493912,0.5733946727677475,0.4267892812927407,0.38319538920195784,0.58325229005159,0.5755636813198034,0.5849757590539495,0.5777836947522696,0.43160819200928674,0.3874957320155001,0.579855238689188,0.5726044652218094,0.5892375808245937,0.5832496126687227,0.4276003830388504,0.3834413186119016,0.5796007370564874,0.5728511085918075,0.5834581142591924,0.5775867466677181,0.4273473736316549,0.38343491645440314,0.5854841191187019,0.5787531456972732,0.5800066481219056,0.5728603626113113,0.42978080751011366,0.3854152126499646,0.574274495396227,0.567177793605669,0.5802604808259314,0.5735314023207921,0.42765104152194644,0.38355039101974864,0.5825922375458344,0.5761588542103763,0.575238678896741,0.5683297240666825,0.4246077762443875,0.381307706106884,0.5788398049609809,0.5712735245605682,0.5840655786799053,0.5776794322482617,
CORA,hash-GCN,0.24407680743474103,0.1923944053809322,0.4124463577969113,0.386747898465558,0.39624436244362443,0.3698540193277603,0.2429998633319667,0.18754279769393792,0.43498838321716543,0.4146962113354074,0.4301981686483531,0.41017343769802855,0.23929615962826295,0.18506140714069977,0.465283586169195,0.441078768712239,0.46050703840371743,0.4383963946762199,0.24703703703703703,0.19325229009872552,0.3895845291786251,0.36388160445989376,0.3777846111794452,0.34037992489369706,0.24481754817548174,0.19504909882830287,0.4202473691403581,0.39989108736224505,0.4250102501025011,0.40336712147650317,0.24594642613092796,0.1888984853532122,0.43611726117261174,0.41179134901246506,0.4371983053163865,0.41214055878261957,0.24297662976629764,0.19097822997483005,0.4564124641246413,0.4375288933872351,0.4512682793494601,0.42923817740055714,0.24260762607626077,0.1886222509831876,0.4671463714637146,0.44693737844379766,0.47486811534782014,0.45607243498188615,0.24853355200218666,0.19305218259874177,0.4435028016946836,0.42254213492450543,0.44240125734590674,0.4205704344043393,0.24557058903922374,0.1914571490599705,0.37223588902555693,0.3437658806521306,0.36410550772174394,0.3329605034062679,
PubMed,GIN-GIN,0.4285132133995676,0.3863734201517153,0.5573352145665909,0.5512820135499754,0.5588580049665381,0.5523710363893855,0.42399997735933714,0.38224447349872126,0.5561688345101332,0.549996464644215,0.5596182681333699,0.5533347501893339,0.4300360037995149,0.3874493810206691,0.5564722193921394,0.549880654719316,0.5613945825010317,0.5547204506045993,0.42815868120197226,0.3865305283997261,0.557843677543447,0.5520834038131447,0.5616468457954745,0.5548483076766669,0.4272458765692809,0.3855282571828563,0.5622560082659002,0.5560728715065933,0.5648422408904779,0.5590944978725427,0.42876609416663314,0.38650895253650597,0.5544949434137798,0.5484122019100874,0.5563715198985699,0.5505452335426442,0.42688969777802477,0.3852965118731151,0.5555118436394659,0.5489847493806232,0.562255004872888,0.5548300295209136,0.4258263070094463,0.3834392658753053,0.5578957510679703,0.5516292395270995,0.5609375498480503,0.5543782978171473,0.4263320685435776,0.3845014630633413,0.5568800857875298,0.5507948175965384,0.5622543359442134,0.5559264023146204,0.42694182275860004,0.3852773258582037,0.5594677077255088,0.5537044541507383,0.5618491709915479,0.5558855475016004,
CORA,hash-GIN,0.24595189285226185,0.19193383804026126,0.4194902282356157,0.38829281929746295,0.39882602159354924,0.36405040008663325,0.2518491184911849,0.1983251806626913,0.4290747574142408,0.4022352255155318,0.4235643023096897,0.390517426427824,0.24740057400574006,0.19322885916370086,0.4132226322263223,0.3842668591261281,0.40397840645073113,0.3688369594021355,0.24372010386770535,0.1893308751394131,0.4368429684296843,0.40914433152634955,0.42319119857865245,0.3882688993080624,0.2548025146918136,0.19724232566681948,0.41356430230968977,0.38604245953387323,0.40583435834358345,0.37092489626710556,0.24039087057537242,0.18526639770739556,0.4098906655733224,0.37972017054098706,0.40582069154024875,0.3673443941150141,0.24851168511685118,0.1917228398015402,0.497060270602706,0.4754360113490582,0.49040590405904066,0.4669310754978664,0.2588588219215526,0.20651565468507832,0.428726253929206,0.4011925095436023,0.4139428727620609,0.37680897703910177,0.24447177805111386,0.18857509823463062,0.4682369823698237,0.44501664525396983,0.4560680606806068,0.4273482504567587,0.2433620336203362,0.18448274940227685,0.43241902419024186,0.4021837700772554,0.4157988246549132,0.3810610968504218,
CORA,GINhash-GCN,0.33344676780101135,0.29023474375326747,0.816673067076293,0.8156514101164168,0.8226979860044377,0.8213029115484025,0.3371436381030477,0.2962513405115034,0.817189366786141,0.8151262933444029,0.8107078853046594,0.8083409821226889,0.339726663933306,0.29623274148466416,0.8111687147977472,0.8099186274572796,0.8061230585424134,0.8055267804989492,0.3327183271832719,0.29060697843180894,0.7419248165215907,0.7401839508538844,0.7414639870285031,0.7397072973481249,0.33233429000956677,0.2889886860659892,0.719310035842294,0.7162872337022391,0.7142110428400752,0.71034968470942,0.33125051250512505,0.28812694835805824,0.8222798259088583,0.8214900465276715,0.8222435569209763,0.8216581428106972,0.3308746754134208,0.2875411194226409,0.8199458098651649,0.8194149327528766,0.8231716163167775,0.8223671181923435,0.32865791991253246,0.286801883285492,0.8098032940774876,0.8079053052587556,0.8098395630653694,0.8087317630960758,0.33197758644253106,0.2884165512610598,0.7178784775558968,0.715771915465676,0.7179296808329065,0.7163782381640629,0.32644799781331146,0.28578894645723973,0.8121309097115548,0.8112022987109546,0.829162399726916,0.8273461433710461,
CORA,GINhash-GIN,0.3364151974853082,0.2947084274537198,0.8546082949308756,0.8535702233454401,0.8504074927462024,0.8494998990196541,0.3301312013120131,0.2868553572595623,0.6153972520908004,0.6121202631132943,0.6278951186209251,0.6220018169566774,0.340113434467678,0.2992072717540451,0.6236985833760027,0.6208410847598833,0.642694999146612,0.6396485840617979,0.3327360940276069,0.28898727125243634,0.679559225123741,0.6776449981393845,0.6781959378733573,0.6761716267043236,0.3327210605439388,0.2870643376807263,0.619589520395972,0.6159984024576748,0.6209954770438642,0.6156236579429345,0.3367965012983464,0.2928410082485912,0.5623442566990955,0.5550842107229595,0.5720216760539341,0.5655484125990116,0.33751674183408503,0.29147507478772994,0.572926267281106,0.5689878899395395,0.5937105308073051,0.5898558038321355,0.33049063823971575,0.2879923880602876,0.6279249871991807,0.624212263031098,0.635293992148831,0.6321432820050126,0.33419297526308595,0.2921930298766996,0.6075802184673152,0.6007320230688589,0.6287805086192183,0.6249072324983589,0.3378775454421211,0.2928650331813304,0.6343766001024066,0.6318031702715067,0.6500512032770098,0.6478781604578844,
actor,GIN-GCN,0.23842105263157895,0.20032875199468045,0.22328947368421054,0.21095757354495426,0.22802631578947366,0.21605725615268434,0.2335526315789474,0.1989228686143308,0.2207894736842105,0.20844713898187908,0.22315789473684208,0.211049399557167,0.23763157894736847,0.20646627560461503,0.23500000000000001,0.22029660238380538,0.22986842105263156,0.21427383982883624,0.23065789473684212,0.20498158610963002,0.22710526315789478,0.21166824317069244,0.22355263157894742,0.21062033356189008,0.2380263157894737,0.20765658604510775,0.2246052631578947,0.21246861819494262,0.23078947368421057,0.21722043984024966,0.2319736842105263,0.19521611210003956,0.22684210526315787,0.21310235927831508,0.22473684210526318,0.2122526828313373,0.2461842105263158,0.2079057830489887,0.21710526315789475,0.20568361921846537,0.22644736842105262,0.21274253004350324,0.23328947368421052,0.1974247325400816,0.21736842105263157,0.20701725934847306,0.2305263157894737,0.21737841424663612,0.23289473684210527,0.20345170110468472,0.2293421052631579,0.2152166086132173,0.23394736842105263,0.2177621218691245,0.24605263157894738,0.20755237897558443,0.2207894736842105,0.20731858420202923,0.22013157894736843,0.20627154574506626,
actor,GIN-GIN,0.22302631578947368,0.1998800077888279,0.23565789473684212,0.2253216876135813,0.24157894736842106,0.22991085193404381,0.2318421052631579,0.2103219768419339,0.24065789473684207,0.23105473676587276,0.2357894736842105,0.22570227096599157,0.23157894736842102,0.21027950421165045,0.23894736842105263,0.2291179489197886,0.24460526315789477,0.23276839346626993,0.2310526315789474,0.20876577380558542,0.2473684210526316,0.23765801772687717,0.23947368421052634,0.2282358680113564,0.2276315789473684,0.20330925090618496,0.23921052631578946,0.2295850655868366,0.23802631578947367,0.22719432973091785,0.22842105263157894,0.20672232494237403,0.24592105263157893,0.2364798963827166,0.2396052631578948,0.2276061098787275,0.2268421052631579,0.20320933271610894,0.24868421052631579,0.23904515676239427,0.24118421052631578,0.23050043566310427,0.2314473684210526,0.20828024741959011,0.23684210526315788,0.22601871367242535,0.23947368421052628,0.22808843357161898,0.22657894736842105,0.20240487960404413,0.24131578947368423,0.23177792904890676,0.2431578947368421,0.23292129168084164,0.22539473684210526,0.2022520451938507,0.23986842105263156,0.22939420148631742,0.24118421052631583,0.22985528707629346,
chameleon,hash-GCN,0.2200227992889713,0.2166976550218854,0.7400069557152793,0.7397344936845325,0.741328541618363,0.7417195541490474,0.20596839013834142,0.20249887156769386,0.7325334260762038,0.7324500105542482,0.7224341139191591,0.722708457987095,0.20901344771620683,0.20456396244477282,0.7184481026354432,0.7186493604570015,0.7114904552129222,0.7115671087875791,0.20509892572841792,0.20105539786417198,0.7171651595950228,0.717092478758497,0.701822010974573,0.7022337743117036,0.21081806940258135,0.2071762205318422,0.7299076435582348,0.7296909949943071,0.7224321817760259,0.7233843090309321,0.21168173738310533,0.20812490236538633,0.7096839013834145,0.7099930082371356,0.6943368884766983,0.694467900146807,0.1993952391993199,0.19728528202937173,0.7299482185640312,0.7303831888724833,0.74132660947523,0.7416624569932244,0.22003632429090345,0.21700085876750025,0.7092800834685834,0.70974594903942,0.6732456140350876,0.674111316814846,0.2178336811190973,0.2137313470602693,0.7320986938712419,0.7321966025050599,0.7175689775098539,0.7176994645496068,0.20728997604142516,0.20270459930822185,0.7202662493237499,0.720555430631588,0.7206700672385811,0.7208222790475936,
PubMed,hash-GCN,0.386823674517831,0.3603059747352976,0.5691530488225311,0.5620061506955888,0.5449092469612629,0.5353542451120046,0.38545386296018436,0.35803496711456206,0.5840643694626857,0.5770391048347044,0.5657050302407216,0.5567586384256786,0.3848974429429568,0.3588105860315542,0.5862444337415856,0.580331545450649,0.5751381594993532,0.5670126406529435,0.38748233771018514,0.3608460530632094,0.5605819885294169,0.5532650831099446,0.533295667503342,0.5212420548568015,0.38088927378015713,0.3539066995865477,0.5819347835707,0.5748985435664524,0.5571327092743358,0.5488434571665207,0.38367922091420936,0.3564794665073496,0.5680381762740261,0.5606606371713064,0.542779789709407,0.5333947290357447,0.3857582255071766,0.3582920209693891,0.5770665522284073,0.5708898018654797,0.5626623824357855,0.5544724221242489,0.3810915732482044,0.354590595100099,0.5707763328918405,0.5624872938271552,0.5451143765121647,0.5340708543206607,0.3827662104573105,0.3559999177729352,0.5772171640923204,0.5701101530379649,0.557336732520122,0.5486819389539039,0.3888528181965065,0.36187902763109114,0.5841156968744564,0.5778278743344352,0.5765583465318107,0.5691694894718341,
chameleon,hash-GIN,0.2125724553674936,0.2088348390464831,0.6209792101398871,0.6203327520078583,0.5801279078754156,0.5796010211856308,0.19891220341602905,0.19577619100361218,0.6174762346394622,0.6176395605386442,0.5840926655846664,0.5837756862092249,0.20419468274209757,0.1995233547803637,0.615287116469588,0.6145880359352687,0.5871956874565267,0.5873571900788737,0.20949841564263078,0.204696830815488,0.6253671071953011,0.625235014726844,0.5942228920318418,0.5944415344679056,0.20464293994899144,0.200220501008992,0.6218757245536749,0.6221924320128372,0.5784508076358297,0.5777972563534891,0.21124120874874408,0.2083208901401116,0.6113416801916686,0.6118196275037533,0.5792507148929593,0.5796718815119188,0.21254540536362931,0.208962942135058,0.6179554061364866,0.616699996956617,0.5726988175284025,0.5728695397780659,0.21258598036942575,0.2086725193897187,0.6280199397171343,0.627517014852839,0.6012327073189583,0.6020457082584671,0.20379859339979906,0.20070442256765936,0.6271253574464797,0.6268108100897012,0.5911140737305819,0.5911405831790554,0.2020326145760878,0.19740866644459534,0.602981296854471,0.6023411944597843,0.5902484736069249,0.5904308189549557,
CiteSeer,hash-GCN,0.18273273273273272,0.17551310721651475,0.47760320561525377,0.4683196864084736,0.4779044104345308,0.46802393742853504,0.18634809508303482,0.1804060970275904,0.47221317703245413,0.4644739657889631,0.46379481891530083,0.4538258511376337,0.1785484279460183,0.17252162275114202,0.40879101993559824,0.3999948743316096,0.3802263106479974,0.3705323883744086,0.1860658851622707,0.1799605853537048,0.4715990086472014,0.46288010827613235,0.47609175440500745,0.46670938883610413,0.18093545352581494,0.1743696665694148,0.4959622272875285,0.4862073788039882,0.46377401497883425,0.4552508043120442,0.17283367705054456,0.1674322718839567,0.4869233691522849,0.4772834482832896,0.48122489959839354,0.4730246564267525,0.18604869930171136,0.17945226152752114,0.5094513187886681,0.49896940228616,0.5145754187922862,0.5029049660533047,0.1875456782083288,0.18147710453858457,0.47369116104055864,0.46504651936623215,0.46770234089511203,0.45851436425794584,0.18063605774449148,0.17551404534600792,0.4914441549983719,0.4839344975528793,0.4869324143420529,0.47804976652999615,0.1824441911791309,0.17514544363094153,0.500151054669127,0.4907966460039928,0.4866095010673323,0.47759583803902916,
chameleon,GINhash-GCN,0.638592626941804,0.6386137116818993,0.7385786344802738,0.7385366852381898,0.7380411937788988,0.7380429168223546,0.6420859417265631,0.6423741997140422,0.7034318140875518,0.7034629951890715,0.699087251546268,0.6994790504442635,0.6284218254888322,0.6286741326338234,0.7314658019576052,0.7320252970230231,0.7303759082447607,0.7305343273501564,0.6521427467346782,0.6526038748970133,0.7116735723293101,0.7119020695273066,0.7127904882003243,0.7123589033897115,0.6495150320735761,0.6500010532855331,0.7078934726475711,0.708681377029692,0.7188434516303369,0.719148559467351,0.6389751912821702,0.6384839069466051,0.7193868972557498,0.7200419516458326,0.7133249264396806,0.7135480753571605,0.6372710410387202,0.637131220807974,0.7062090914549932,0.7059582110733296,0.6996006725514923,0.699643288828108,0.6402813200401887,0.6403285801583196,0.7078574431033449,0.7082026430385764,0.7106137032366541,0.710699315727908,0.6346259370894195,0.6337585434629749,0.7023569326848016,0.7028424927050483,0.7062060889929743,0.7066731858264549,0.6354992657856096,0.6352139086476238,0.7083708641085691,0.7081380036595084,0.716639644508497,0.7179326152444838,
